"","client_id","district_id","birth_year","birth_month","birth_day","gender"
"3987",4215,49,1952,6,8,0
"3988",4217,9,1951,6,25,0
"3989",4218,48,1939,10,6,0
"3990",4219,51,1944,1,4,0
"3991",4220,33,1963,9,15,1
"3992",4221,63,1941,9,26,0
"3993",4222,60,1928,8,16,1
"3994",4223,54,1970,5,30,1
"3995",4224,42,1977,4,3,0
"3996",4225,76,1977,8,8,1
"3997",4226,31,1957,4,8,1
"3998",4227,51,1963,12,24,0
"3999",4229,36,1961,10,5,1
"4000",4230,74,1961,11,11,0
"4001",4231,1,1959,8,8,0
"4002",4232,70,1971,2,15,1
"4003",4233,46,1938,2,15,1
"4004",4234,70,1972,11,8,0
"4005",4235,9,1975,11,15,0
"4006",4236,42,1962,1,17,0
"4007",4237,16,1923,7,31,0
"4008",4238,41,1971,4,26,0
"4009",4239,70,1920,12,11,1
"4010",4240,46,1960,10,21,0
"4011",4241,20,1950,3,30,0
"4012",4242,20,1954,4,27,1
"4013",4243,7,1958,1,26,1
"4014",4244,68,1922,8,12,0
"4015",4245,68,1919,9,23,1
"4016",4246,36,1980,9,9,0
"4017",4247,26,1975,1,16,0
"4018",4248,9,1975,5,7,0
"4019",4249,52,1977,5,21,1
"4020",4250,72,1961,9,6,0
"4021",4251,44,1960,4,26,1
"4022",4252,44,1953,5,28,0
"4023",4253,16,1936,5,19,0
"4024",4254,65,1972,3,5,1
"4025",4255,66,1925,6,28,0
"4026",4256,70,1957,3,29,1
"4027",4257,1,1968,6,29,0
"4028",4258,44,1966,5,11,0
"4029",4259,10,1949,6,16,0
"4030",4260,12,1967,6,1,1
"4031",4261,34,1924,8,4,0
"4032",4262,59,1925,4,24,0
"4033",4263,73,1972,6,26,0
"4034",4264,74,1971,6,21,0
"4035",4265,59,1978,1,19,1
"4036",4266,1,1974,1,26,0
"4037",4267,24,1936,4,21,0
"4038",4268,24,1928,6,11,1
"4039",4269,45,1955,9,7,0
"4040",4270,58,1972,2,5,0
"4041",4271,58,1964,7,23,1
"4042",4272,42,1978,8,30,0
"4043",4273,18,1976,11,29,0
"4044",4274,70,1937,5,24,0
"4045",4275,49,1957,6,26,0
"4046",4276,74,1973,8,5,0
"4047",4277,74,1979,11,5,1
"4048",4278,33,1949,11,18,1
"4049",4279,51,1949,10,13,1
"4050",4280,55,1944,1,8,0
"4051",4281,54,1931,4,13,1
"4052",4282,3,1932,6,9,1
"4053",4283,27,1924,9,5,1
"4054",4284,68,1946,11,26,1
"4055",4285,68,1945,12,28,0
"4056",4286,6,1965,9,28,0
"4057",4287,62,1953,10,7,0
"4058",4288,70,1946,3,8,0
"4059",4289,66,1981,11,23,1
"4060",4290,32,1947,3,9,1
"4061",4291,58,1951,5,7,0
"4062",4292,72,1952,7,19,1
"4063",4293,4,1959,12,16,0
"4064",4294,4,1956,6,22,1
"4065",4295,18,1960,3,16,1
"4066",4296,57,1925,11,6,1
"4067",4297,57,1928,10,16,0
"4068",4298,33,1920,4,18,1
"4069",4299,50,1977,9,15,0
"4070",4300,1,1977,11,15,0
"4071",4301,14,1956,5,3,0
"4072",4302,30,1944,1,4,0
"4073",4303,21,1978,3,5,0
"4074",4304,5,1945,6,15,0
"4075",4305,40,1939,6,21,0
"4076",4306,40,1940,10,17,1
"4077",4307,1,1977,4,14,1
"4078",4308,44,1970,1,10,0
"4079",4309,39,1979,4,26,0
"4080",4310,65,1925,5,30,0
"4081",4311,59,1981,4,12,1
"4082",4312,72,1979,10,20,0
"4083",4313,53,1968,2,21,0
"4084",4314,58,1925,5,24,0
"4085",4315,74,1959,4,25,0
"4086",4316,1,1943,8,26,0
"4087",4317,53,1978,10,11,0
"4088",4318,43,1942,9,11,0
"4089",4319,43,1946,11,6,1
"4090",4320,66,1958,11,4,0
"4091",4321,19,1973,10,18,0
"4092",4322,19,1970,10,1,1
"4093",4323,40,1924,3,20,1
"4094",4324,40,1918,7,22,0
"4095",4325,55,1947,7,19,1
"4096",4326,1,1930,9,20,1
"4097",4327,1,1937,8,23,0
"4098",4328,59,1976,6,13,0
"4099",4329,64,1947,5,18,0
"4100",4330,33,1921,7,2,1
"4101",4331,5,1959,9,3,1
"4102",4332,57,1936,1,11,1
"4103",4333,1,1958,4,20,1
"4104",4334,1,1954,2,19,0
"4105",4335,54,1924,12,25,0
"4106",4336,19,1969,8,2,0
"4107",4337,48,1966,4,21,1
"4108",4338,30,1944,10,25,1
"4109",4339,59,1977,9,15,0
"4110",4340,1,1949,7,18,0
"4111",4341,76,1964,5,1,1
"4112",4342,63,1918,4,7,0
"4113",4343,27,1929,8,9,0
"4114",4344,54,1925,6,15,1
"4115",4345,18,1974,9,29,0
"4116",4346,3,1973,9,20,0
"4117",4347,54,1926,6,20,0
"4118",4348,3,1978,4,17,0
"4119",4349,1,1959,8,22,0
"4120",4350,1,1966,8,20,1
"4121",4352,72,1971,7,24,1
"4122",4353,28,1979,9,19,0
"4123",4354,28,1986,8,13,1
"4124",4355,1,1938,12,29,0
"4125",4358,70,1942,10,24,1
"4126",4359,64,1950,8,2,1
"4127",4360,19,1965,7,10,0
"4128",4361,46,1955,5,4,1
"4129",4362,50,1943,9,16,1
"4130",4363,50,1951,7,1,0
"4131",4364,22,1977,12,5,1
"4132",4365,10,1961,5,12,1
"4133",4367,14,1982,3,30,1
"4134",4368,32,1977,10,21,0
"4135",4369,53,1965,6,15,1
"4136",4370,59,1939,6,28,1
"4137",4371,32,1968,12,12,1
"4138",4372,3,1933,10,11,1
"4139",4373,51,1951,12,20,1
"4140",4376,70,1954,3,5,1
"4141",4377,48,1978,1,31,1
"4142",4380,1,1931,5,13,1
"4143",4381,56,1959,1,25,1
"4144",4382,18,1980,10,20,1
"4145",4383,21,1963,8,1,1
"4146",4384,10,1973,1,12,0
"4147",4385,21,1972,10,2,0
"4148",4386,53,1945,12,27,0
"4149",4387,52,1946,2,18,1
"4150",4388,4,1936,9,16,0
"4151",4389,10,1926,7,1,0
"4152",4390,7,1972,4,29,0
"4153",4393,1,1941,9,11,0
"4154",4394,64,1975,12,30,0
"4155",4395,36,1958,5,16,0
"4156",4396,63,1974,11,7,0
"4157",4397,63,1973,11,26,1
"4158",4398,77,1958,7,23,1
"4159",4399,61,1967,11,20,0
"4160",4400,54,1959,8,29,0
"4161",4401,8,1968,7,20,1
"4162",4402,23,1929,4,11,1
"4163",4403,36,1938,10,19,0
"4164",4404,31,1951,4,9,0
"4165",4405,47,1959,4,17,0
"4166",4406,1,1954,11,1,1
"4167",4407,70,1975,7,6,1
"4168",4408,62,1923,5,19,1
"4169",4409,62,1928,1,22,0
"4170",4410,24,1976,1,12,0
"4171",4411,54,1950,1,2,1
"4172",4412,54,1952,11,26,0
"4173",4413,74,1977,5,4,1
"4174",4414,50,1933,6,19,1
"4175",4415,4,1977,7,9,1
"4176",4416,67,1970,12,25,1
"4177",4417,1,1976,4,24,1
"4178",4418,28,1970,5,19,1
"4179",4420,55,1957,5,6,1
"4180",4421,1,1944,6,27,0
"4181",4422,76,1943,7,31,0
"4182",4423,27,1918,5,24,1
"4183",4424,21,1933,5,6,1
"4184",4425,21,1936,10,15,0
"4185",4426,26,1969,9,13,0
"4186",4427,30,1940,11,3,1
"4187",4428,38,1954,3,9,1
"4188",4429,64,1945,4,2,1
"4189",4430,64,1938,6,27,0
"4190",4431,58,1930,9,30,1
"4191",4432,1,1964,3,14,0
"4192",4433,1,1968,2,22,1
"4193",4434,64,1964,3,29,1
"4194",4435,64,1965,10,30,0
"4195",4436,27,1920,4,28,1
"4196",4437,70,1961,10,26,0
"4197",4438,70,1957,12,4,1
"4198",4439,70,1975,3,25,1
"4199",4440,33,1948,12,26,1
"4200",4441,33,1943,10,7,0
"4201",4442,23,1921,4,29,0
"4202",4444,77,1969,3,28,1
"4203",4445,77,1964,4,14,0
"4204",4446,71,1950,10,11,0
"4205",4447,71,1957,8,16,1
"4206",4448,72,1942,5,2,0
"4207",4449,8,1949,11,8,1
"4208",4450,67,1949,1,5,0
"4209",4451,50,1927,10,19,0
"4210",4452,70,1924,6,8,0
"4211",4453,61,1976,5,29,0
"4212",4454,61,1976,2,9,1
"4213",4455,70,1976,7,29,1
"4214",4456,30,1936,10,23,1
"4215",4457,1,1943,1,17,1
"4216",4458,22,1950,12,23,0
"4217",4459,1,1962,5,21,0
"4218",4460,1,1957,2,24,1
"4219",4461,54,1957,4,22,0
"4220",4462,1,1977,9,13,1
"4221",4463,76,1923,8,17,1
"4222",4464,53,1964,11,19,1
"4223",4465,74,1937,6,2,1
"4224",4466,75,1922,10,7,0
"4225",4467,20,1944,11,17,0
"4226",4468,20,1944,5,4,1
"4227",4469,8,1973,2,28,0
"4228",4471,64,1975,6,11,0
"4229",4472,74,1965,7,25,1
"4230",4473,1,1944,12,27,1
"4231",4474,3,1964,12,9,0
"4232",4476,3,1927,1,13,1
"4233",4477,74,1957,1,18,1
"4234",4478,74,1952,5,14,0
"4235",4479,2,1958,7,24,0
"4236",4480,74,1963,3,30,1
"4237",4481,1,1975,6,16,1
"4238",4482,56,1979,1,17,1
"4239",4483,63,1966,8,29,0
"4240",4484,37,1955,4,11,1
"4241",4485,36,1919,7,20,1
"4242",4486,36,1914,6,14,0
"4243",4487,22,1974,8,14,1
"4244",4488,22,1971,4,3,0
"4245",4489,76,1948,3,24,1
"4246",4490,76,1956,2,18,0
"4247",4491,2,1977,7,13,0
"4248",4492,16,1965,9,8,0
"4249",4493,33,1947,10,5,1
"4250",4494,54,1952,11,9,1
"4251",4495,66,1979,4,11,1
"4252",4496,10,1971,2,19,1
"4253",4497,10,1964,9,14,0
"4254",4498,31,1931,12,28,1
"4255",4499,31,1929,9,28,0
"4256",4500,17,1924,8,12,1
"4257",4501,70,1947,3,18,0
"4258",4502,21,1932,1,10,1
"4259",4503,21,1928,5,28,0
"4260",4504,33,1965,11,24,0
"4261",4505,33,1966,7,6,1
"4262",4506,11,1954,11,30,0
"4263",4507,1,1970,8,3,1
"4264",4508,54,1921,11,14,1
"4265",4509,54,1920,3,12,0
"4266",4510,34,1938,12,28,0
"4267",4511,51,1945,4,27,0
"4268",4512,1,1963,10,19,1
"4269",4514,65,1940,12,25,1
"4270",4515,59,1920,9,28,0
"4271",4516,1,1961,9,27,0
"4272",4518,39,1952,4,4,0
"4273",4519,70,1951,10,31,0
"4274",4520,1,1957,6,28,0
"4275",4521,1,1943,9,9,1
"4276",4522,68,1950,11,1,0
"4277",4523,68,1952,3,9,1
"4278",4524,77,1957,7,14,1
"4279",4525,77,1964,7,17,0
"4280",4526,70,1970,4,24,0
"4281",4527,1,1963,2,4,0
"4282",4528,28,1922,1,9,1
"4283",4529,37,1976,9,16,1
"4284",4530,37,1984,9,18,0
"4285",4531,64,1964,6,25,0
"4286",4532,39,1953,10,9,1
"4287",4533,64,1980,1,29,1
"4288",4534,38,1954,12,24,1
"4289",4535,1,1931,12,3,0
"4290",4536,41,1947,10,14,1
"4291",4539,55,1942,12,12,1
"4292",4540,69,1936,1,16,1
"4293",4541,32,1971,3,2,0
"4294",4542,29,1954,2,6,1
"4295",4543,1,1941,12,1,1
"4296",4544,52,1955,6,13,0
"4297",4545,3,1936,1,20,0
"4298",4546,23,1951,4,20,0
"4299",4547,9,1943,12,30,0
"4300",4548,7,1958,1,5,1
"4301",4549,10,1920,10,30,0
"4302",4550,72,1942,10,17,0
"4303",4551,60,1924,4,29,1
"4304",4552,60,1919,2,28,0
"4305",4553,1,1945,2,23,0
"4306",4554,70,1937,7,24,1
"4307",4555,52,1960,8,7,1
"4308",4556,74,1970,5,31,1
"4309",4557,44,1932,10,24,0
"4310",4558,44,1928,9,27,1
"4311",4559,35,1958,3,9,0
"4312",4560,9,1963,10,20,1
"4313",4561,40,1968,6,29,0
"4314",4562,25,1965,10,11,1
"4315",4563,10,1971,7,25,0
"4316",4564,10,1975,8,25,1
"4317",4565,14,1948,3,3,1
"4318",4567,70,1937,2,12,1
"4319",4568,70,1982,4,26,1
"4320",4569,6,1971,7,9,0
"4321",4570,1,1939,11,3,0
"4322",4571,1,1967,11,7,1
"4323",4572,28,1936,5,21,0
"4324",4573,5,1955,10,12,0
"4325",4574,20,1966,11,12,0
"4326",4575,36,1964,9,20,0
"4327",4576,53,1958,6,27,1
"4328",4577,64,1949,7,25,0
"4329",4578,15,1976,12,27,1
"4330",4579,74,1939,7,1,0
"4331",4580,30,1944,11,24,0
"4332",4581,1,1956,6,16,0
"4333",4582,44,1918,10,12,1
"4334",4583,61,1941,8,24,0
"4335",4584,7,1949,6,24,0
"4336",4585,9,1948,9,10,0
"4337",4586,9,1951,8,13,1
"4338",4587,36,1978,5,6,0
"4339",4588,53,1976,11,5,0
"4340",4589,2,1976,9,15,0
"4341",4590,1,1936,3,17,1
"4342",4591,43,1933,8,19,1
"4343",4592,1,1955,3,29,0
"4344",4593,72,1932,7,3,1
"4345",4594,1,1940,11,25,1
"4346",4595,1,1940,11,29,0
"4347",4596,74,1973,8,31,0
"4348",4597,1,1952,5,19,0
"4349",4598,25,1941,4,12,0
"4350",4599,25,1947,12,5,1
"4351",4600,70,1967,3,13,1
"4352",4601,1,1935,4,2,1
"4353",4602,1,1934,4,4,0
"4354",4603,69,1946,7,26,0
"4355",4604,67,1968,10,2,1
"4356",4605,18,1980,9,9,0
"4357",4606,8,1937,10,14,1
"4358",4607,74,1976,11,16,0
"4359",4608,41,1945,1,18,1
"4360",4609,7,1976,12,19,0
"4361",4610,34,1966,1,2,0
"4362",4611,1,1953,5,10,0
"4363",4612,44,1960,9,23,0
"4364",4615,56,1951,7,31,1
"4365",4617,45,1977,12,20,1
"4366",4618,45,1972,3,27,0
"4367",4619,77,1941,2,20,0
"4368",4620,54,1940,11,1,0
"4369",4621,54,1946,2,10,1
"4370",4622,50,1972,5,25,0
"4371",4623,68,1967,5,9,1
"4372",4624,48,1966,5,24,0
"4373",4625,48,1967,3,4,1
"4374",4626,3,1947,11,24,0
"4375",4627,1,1942,3,24,1
"4376",4628,1,1938,5,31,0
"4377",4629,76,1923,5,10,1
"4378",4630,76,1915,9,27,0
"4379",4631,8,1933,4,1,0
"4380",4632,1,1928,4,18,1
"4381",4633,62,1980,10,31,0
"4382",4634,67,1940,3,9,0
"4383",4635,67,1936,2,28,1
"4384",4636,48,1977,9,22,1
"4385",4637,61,1969,2,13,1
"4386",4638,33,1968,2,26,0
"4387",4639,20,1980,5,16,1
"4388",4640,75,1956,5,7,0
"4389",4641,33,1958,2,12,1
"4390",4642,33,1960,8,3,0
"4391",4643,1,1969,7,21,0
"4392",4644,20,1931,1,19,1
"4393",4647,8,1978,8,20,1
"4394",4648,33,1964,1,24,1
"4395",4649,45,1928,6,25,0
"4396",4650,54,1965,7,15,0
"4397",4651,2,1979,1,24,1
"4398",4652,53,1962,2,26,1
"4399",4653,4,1946,12,18,0
"4400",4654,2,1950,2,15,0
"4401",4655,2,1947,10,14,1
"4402",4656,1,1942,9,16,1
"4403",4657,15,1941,9,13,1
"4404",4658,33,1935,10,11,1
"4405",4659,50,1959,4,14,0
"4406",4660,60,1975,7,6,0
"4407",4661,1,1944,5,11,0
"4408",4662,1,1927,2,10,0
"4409",4663,72,1942,10,29,1
"4410",4664,38,1921,8,5,1
"4411",4665,9,1926,8,27,0
"4412",4666,9,1928,6,12,1
"4413",4667,25,1941,4,26,1
"4414",4668,25,1938,6,25,0
"4415",4670,51,1968,8,14,0
"4416",4671,51,1972,7,27,1
"4417",4672,44,1949,8,28,1
"4418",4673,69,1952,8,16,1
"4419",4674,59,1978,12,27,0
"4420",4675,23,1975,10,2,1
"4421",4677,3,1921,9,29,0
"4422",4678,21,1968,12,6,1
"4423",4679,20,1948,1,31,1
"4424",4680,72,1979,5,24,0
"4425",4681,1,1949,10,8,0
"4426",4682,1,1953,8,11,1
"4427",4683,51,1956,8,2,1
"4428",4684,1,1953,3,5,0
"4429",4685,62,1964,7,14,1
"4430",4686,39,1944,7,2,1
"4431",4687,16,1947,12,19,0
"4432",4688,16,1940,9,11,1
"4433",4689,50,1963,4,26,1
"4434",4690,66,1962,8,26,0
"4435",4691,66,1964,1,28,1
"4436",4692,76,1955,4,6,0
"4437",4693,42,1943,3,2,1
"4438",4694,42,1943,4,15,0
"4439",4695,52,1925,12,11,1
"4440",4696,52,1933,4,12,0
"4441",4697,27,1957,9,25,0
"4442",4698,45,1963,3,31,1
"4443",4699,13,1963,11,12,0
"4444",4700,70,1937,6,15,0
"4445",4701,22,1941,6,28,1
"4446",4704,12,1955,4,29,0
"4447",4705,1,1955,9,12,1
"4448",4706,58,1943,7,11,0
"4449",4707,58,1940,11,5,1
"4450",4708,18,1950,7,14,1
"4451",4709,54,1978,4,16,1
"4452",4710,52,1961,5,9,0
"4453",4711,52,1955,7,23,1
"4454",4712,37,1960,6,6,0
"4455",4713,13,1918,11,4,0
"4456",4714,13,1911,8,20,1
"4457",4715,15,1976,8,12,0
"4458",4716,10,1933,8,2,0
"4459",4717,32,1944,8,9,1
"4460",4718,2,1932,11,22,1
"4461",4719,23,1937,2,18,1
"4462",4720,33,1946,5,6,0
"4463",4721,65,1956,3,21,0
"4464",4722,8,1972,1,28,1
"4465",4723,1,1941,2,6,0
"4466",4724,53,1973,10,14,0
"4467",4725,34,1945,11,17,1
"4468",4726,34,1952,7,4,0
"4469",4727,74,1970,11,23,0
"4470",4728,74,1970,10,31,1
"4471",4729,18,1945,7,7,1
"4472",4730,68,1920,5,4,1
"4473",4731,52,1973,2,11,0
"4474",4732,70,1918,3,17,1
"4475",4733,1,1955,7,17,1
"4476",4734,72,1925,3,21,1
"4477",4735,72,1922,10,23,0
"4478",4736,56,1943,5,28,0
"4479",4737,24,1981,6,1,0
"4480",4739,37,1960,3,8,0
"4481",4740,28,1977,6,12,1
"4482",4741,74,1929,7,29,0
"4483",4742,61,1949,4,13,0
"4484",4743,61,1956,9,25,1
"4485",4744,6,1929,12,18,1
"4486",4745,68,1948,8,4,0
"4487",4746,39,1941,7,20,0
"4488",4747,76,1922,4,27,0
"4489",4748,76,1928,1,26,1
"4490",4749,57,1948,1,19,0
"4491",4750,70,1962,4,4,1
"4492",4751,35,1973,1,8,1
"4493",4752,7,1939,10,9,1
"4494",4753,7,1934,2,18,0
"4495",4754,27,1939,12,28,0
"4496",4755,71,1954,9,5,0
"4497",4756,22,1950,1,8,0
"4498",4757,22,1945,10,9,1
"4499",4758,50,1973,1,9,0
"4500",4759,50,1980,2,21,1
"4501",4760,70,1935,3,27,1
"4502",4761,70,1934,11,28,0
"4503",4762,76,1971,2,13,0
"4504",4763,77,1944,2,23,0
"4505",4764,54,1979,10,15,1
"4506",4765,48,1935,3,6,1
"4507",4766,22,1967,5,27,1
"4508",4767,26,1918,9,21,0
"4509",4768,1,1960,4,3,0
"4510",4769,22,1923,1,23,0
"4511",4770,22,1924,12,13,1
"4512",4771,64,1961,1,7,0
"4513",4772,6,1950,1,29,0
"4514",4773,33,1952,6,13,0
"4515",4774,59,1951,8,14,1
"4516",4775,59,1948,7,22,0
"4517",4776,1,1974,12,22,1
"4518",4777,64,1929,6,23,0
"4519",4778,64,1922,3,7,1
"4520",4779,52,1978,2,10,1
"4521",4780,54,1972,2,1,0
"4522",4781,9,1966,8,15,0
"4523",4782,25,1966,12,28,1
"4524",4783,31,1978,10,16,0
"4525",4784,42,1920,12,8,0
"4526",4785,42,1921,10,6,1
"4527",4786,54,1938,8,16,1
"4528",4787,36,1962,3,12,1
"4529",4788,39,1980,4,27,0
"4530",4789,24,1940,9,26,0
"4531",4790,75,1946,2,9,1
"4532",4791,51,1936,2,15,1
"4533",4792,20,1957,5,25,0
"4534",4793,55,1946,2,15,0
"4535",4794,20,1945,11,16,0
"4536",4795,74,1925,9,18,0
"4537",4796,7,1928,3,11,1
"4538",4797,59,1940,9,3,0
"4539",4798,37,1962,1,2,0
"4540",4799,75,1946,3,20,0
"4541",4800,75,1953,8,14,1
"4542",4801,23,1978,11,25,1
"4543",4802,75,1971,7,6,1
"4544",4803,45,1945,8,7,1
"4545",4804,51,1930,2,7,0
"4546",4805,1,1935,3,13,0
"4547",4806,19,1944,2,1,0
"4548",4807,25,1948,12,28,1
"4549",4808,23,1981,11,24,0
"4550",4809,19,1930,11,1,1
"4551",4810,19,1935,1,26,0
"4552",4811,77,1971,3,26,0
"4553",4812,1,1925,6,26,1
"4554",4813,43,1968,10,25,1
"4555",4814,54,1962,2,28,1
"4556",4815,15,1970,9,17,1
"4557",4816,15,1974,3,4,0
"4558",4817,12,1969,9,4,1
"4559",4818,1,1932,3,13,1
"4560",4819,62,1964,4,13,1
"4561",4820,2,1969,9,19,0
"4562",4821,35,1939,6,8,0
"4563",4822,35,1945,10,13,1
"4564",4823,7,1982,4,16,1
"4565",4824,54,1940,3,5,1
"4566",4826,25,1977,12,27,0
"4567",4831,27,1958,8,14,1
"4568",4832,56,1957,1,9,0
"4569",4833,30,1971,2,28,0
"4570",4836,49,1952,12,31,1
"4571",4837,56,1967,3,13,0
"4572",4853,58,1939,3,1,1
"4573",4861,57,1977,11,1,0
"4574",4862,1,1943,11,23,0
"4575",4863,1,1974,3,2,0
"4576",4877,45,1957,2,19,1
"4577",4882,36,1978,12,21,1
"4578",4886,23,1979,12,9,1
"4579",4892,26,1969,3,8,1
"4580",4901,72,1950,5,8,0
"4581",4904,38,1961,4,19,0
"4582",4906,64,1976,10,19,0
"4583",4907,64,1974,5,31,1
"4584",4915,40,1963,7,19,1
"4585",4916,52,1939,1,9,1
"4586",4918,11,1968,5,6,1
"4587",4919,49,1951,5,26,0
"4588",4923,66,1962,7,2,1
"4589",4925,45,1951,6,18,1
"4590",4927,72,1955,3,16,0
"4591",4928,9,1976,2,9,1
"4592",4929,74,1943,7,30,1
"4593",4930,1,1981,7,30,1
"4594",4937,54,1960,11,9,0
"4595",4941,60,1979,2,25,0
"4596",4942,38,1959,7,5,1
"4597",4944,58,1982,4,7,1
"4598",4949,54,1982,10,20,1
"4599",4956,6,1946,10,10,1
"4600",4959,77,1979,4,25,1
"4601",4961,54,1982,7,31,1
"4602",4968,50,1938,5,26,1
"4603",4969,64,1968,7,20,0
"4604",4972,70,1977,7,13,0
"4605",4974,5,1962,6,30,0
"4606",4975,5,1961,10,21,1
"4607",4976,36,1981,1,18,1
"4608",4979,7,1937,6,28,1
"4609",4989,28,1935,9,4,1
"4610",4992,55,1972,7,14,0
"4611",4993,1,1973,6,27,0
"4612",4994,1,1978,6,21,1
"4613",5002,65,1977,7,17,0
"4614",5010,42,1950,9,8,0
"4615",5012,27,1972,9,22,0
"4616",5013,1,1980,9,15,1
"4617",5016,1,1946,1,5,0
"4618",5028,28,1976,4,10,1
"4619",5030,1,1980,1,15,1
"4620",5046,1,1937,8,22,1
"4621",5050,62,1951,1,19,1
"4622",5056,67,1957,2,4,0
"4623",5067,21,1975,9,10,0
"4624",5072,1,1981,3,24,0
"4625",5081,1,1961,10,31,0
"4626",5093,55,1949,4,12,0
"4627",5107,50,1947,10,6,0
"4628",5108,50,1944,5,22,1
"4629",5111,50,1959,12,12,1
"4630",5117,52,1975,3,21,1
"4631",5126,43,1965,4,3,1
"4632",5127,33,1975,4,5,0
"4633",5128,70,1963,12,24,1
"4634",5132,51,1967,10,21,1
"4635",5133,66,1959,8,10,0
"4636",5134,58,1967,7,19,0
"4637",5137,5,1979,5,5,1
"4638",5138,45,1974,8,5,0
"4639",5141,54,1953,5,19,0
"4640",5143,77,1973,3,9,1
"4641",5144,77,1966,6,7,0
"4642",5145,26,1950,10,31,0
"4643",5149,15,1962,12,18,1
"4644",5152,43,1975,9,9,0
"4645",5159,39,1964,12,2,1
"4646",5163,43,1957,10,28,0
"4647",5164,9,1971,11,30,1
"4648",5171,64,1956,9,23,0
"4649",5175,63,1949,9,18,0
"4650",5180,1,1943,12,20,1
"4651",5189,74,1961,1,10,0
"4652",5200,33,1960,4,23,0
"4653",5201,33,1954,4,19,1
"4654",5203,61,1945,9,8,0
"4655",5204,47,1963,1,22,1
"4656",5212,72,1946,10,12,0
"4657",5213,1,1980,10,10,1
"4658",5214,47,1976,9,12,1
"4659",5215,47,1973,10,15,0
"4660",5217,74,1940,7,16,0
"4661",5223,2,1977,1,11,0
"4662",5224,29,1949,7,24,1
"4663",5232,74,1948,4,6,0
"4664",5233,66,1967,10,30,1
"4665",5236,25,1978,6,3,1
"4666",5237,1,1977,8,3,1
"4667",5240,74,1940,2,17,1
"4668",5241,63,1978,6,26,1
"4669",5243,2,1970,4,18,1
"4670",5245,38,1942,3,18,0
"4671",5246,70,1982,5,15,1
"4672",5247,47,1943,4,14,1
"4673",5249,5,1971,1,5,0
"4674",5253,69,1946,10,7,0
"4675",5254,69,1948,9,16,1
"4676",5263,1,1962,2,27,0
"4677",5273,39,1959,1,10,1
"4678",5275,28,1950,5,21,1
"4679",5277,44,1968,11,7,0
"4680",5281,73,1941,12,24,1
"4681",5283,17,1982,3,10,1
"4682",5284,51,1971,9,24,0
"4683",5287,77,1971,1,2,1
"4684",5308,41,1974,7,9,0
"4685",5312,71,1947,1,8,1
"4686",5313,71,1947,1,16,0
"4687",5318,74,1968,3,28,1
"4688",5319,74,1964,9,23,0
"4689",5320,17,1951,4,7,0
"4690",5321,17,1950,2,1,1
"4691",5322,73,1956,3,13,0
"4692",5323,14,1976,2,17,0
"4693",5325,66,1970,9,18,0
"4694",5326,66,1967,8,12,1
"4695",5333,39,1967,5,29,0
"4696",5334,48,1935,12,29,1
"4697",5337,1,1961,5,2,1
"4698",5338,1,1966,5,25,0
"4699",5347,41,1949,3,31,1
"4700",5352,40,1976,8,18,0
"4701",5353,48,1967,5,22,0
"4702",5354,30,1967,1,5,0
"4703",5358,54,1942,8,31,1
"4704",5362,47,1939,12,9,1
"4705",5364,62,1964,3,14,1
"4706",5365,62,1971,5,1,0
"4707",5366,60,1971,9,20,0
"4708",5367,60,1979,6,6,1
"4709",5374,63,1947,11,26,1
"4710",5376,14,1970,1,23,1
"4711",5379,60,1978,3,20,1
"4712",5384,73,1935,7,21,1
"4713",5385,67,1974,2,1,1
"4714",5389,17,1968,8,31,1
"4715",5392,16,1955,3,28,0
"4716",5393,4,1955,12,3,1
"4717",5395,45,1962,6,1,1
"4718",5397,72,1969,7,30,0
"4719",5398,72,1967,3,23,1
"4720",5399,24,1972,12,27,0
"4721",5402,30,1968,5,29,0
"4722",5404,58,1976,9,18,0
"4723",5409,15,1948,3,25,1
"4724",5413,33,1946,4,10,1
"4725",5420,61,1935,7,19,1
"4726",5433,50,1975,9,24,1
"4727",5441,18,1957,1,25,1
"4728",5445,69,1952,9,16,1
"4729",5450,8,1940,8,28,1
"4730",5460,63,1961,10,1,1
"4731",5461,9,1968,9,20,0
"4732",5462,9,1963,9,8,1
"4733",5468,68,1944,5,27,0
"4734",5469,63,1979,3,2,0
"4735",5472,53,1956,5,10,1
"4736",5473,70,1968,8,9,0
"4737",5478,33,1945,10,27,1
"4738",5487,56,1947,9,17,0
"4739",5517,57,1964,3,13,1
"4740",5521,9,1973,5,15,0
"4741",5526,27,1947,3,19,1
"4742",5527,27,1941,11,28,0
"4743",5530,12,1953,3,29,1
"4744",5531,4,1979,5,15,1
"4745",5539,74,1935,6,5,1
"4746",5563,1,1976,1,1,1
"4747",5565,3,1966,12,22,0
"4748",5574,9,1970,9,12,0
"4749",5579,77,1951,2,16,1
"4750",5580,77,1952,3,1,0
"4751",5606,4,1980,8,6,1
"4752",5617,56,1958,8,1,0
"4753",5618,63,1953,3,22,0
"4754",5642,70,1957,11,4,0
"4755",5684,8,1955,3,2,0
"4756",5699,73,1950,10,8,1
"4757",5701,2,1959,11,22,0
"4758",5704,66,1975,10,9,0
"4759",5722,64,1959,10,7,0
"4760",5727,54,1953,2,24,1
"4761",5736,1,1953,5,16,1
"4762",5753,39,1948,5,23,1
